day,day_label,week,week_label,mnth,mnth_label,qrtr,qrtr_label,ssn,ssn_label,year,year_label,woy,woy_label
20120307,2012年03月07日,W10_2012,03/05/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W10,10周
20120308,2012年03月08日,W10_2012,03/05/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W10,10周
20120309,2012年03月09日,W10_2012,03/05/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W10,10周
20120310,2012年03月10日,W10_2012,03/05/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W10,10周
20120311,2012年03月11日,W10_2012,03/05/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W10,10周
20120312,2012年03月12日,W11_2012,03/12/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W11,11周
20120313,2012年03月13日,W11_2012,03/12/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W11,11周
20120314,2012年03月14日,W11_2012,03/12/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W11,11周
20120315,2012年03月15日,W11_2012,03/12/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W11,11周
20120316,2012年03月16日,W11_2012,03/12/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W11,11周
20120317,2012年03月17日,W11_2012,03/12/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W11,11周
20120318,2012年03月18日,W11_2012,03/12/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W11,11周
20120319,2012年03月19日,W12_2012,03/19/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W12,12周
20120320,2012年03月20日,W12_2012,03/19/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W12,12周
20120321,2012年03月21日,W12_2012,03/19/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W12,12周
20120322,2012年03月22日,W12_2012,03/19/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W12,12周
20120323,2012年03月23日,W12_2012,03/19/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W12,12周
20120324,2012年03月24日,W12_2012,03/19/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W12,12周
20120325,2012年03月25日,W12_2012,03/19/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W12,12周
20120326,2012年03月26日,W13_2012,03/26/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W13,13周
20120327,2012年03月27日,W13_2012,03/26/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W13,13周
20120328,2012年03月28日,W13_2012,03/26/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W13,13周
20120329,2012年03月29日,W13_2012,03/26/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W13,13周
20120330,2012年03月30日,W13_2012,03/26/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W13,13周
20120331,2012年03月31日,W13_2012,03/26/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W13,13周
20120401,2012年04月01日,W13_2012,03/26/2012,M03_2012,2012年03月,Q01_2012,2012年01季度,H01_2012,2012上半年,Y2012,2012年,W13,13周
20120402,2012年04月02日,W14_2012,04/02/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W14,14周
20120403,2012年04月03日,W14_2012,04/02/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W14,14周
20120404,2012年04月04日,W14_2012,04/02/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W14,14周
20120405,2012年04月05日,W14_2012,04/02/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W14,14周
20120406,2012年04月06日,W14_2012,04/02/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W14,14周
20120407,2012年04月07日,W14_2012,04/02/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W14,14周
20120408,2012年04月08日,W14_2012,04/02/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W14,14周
20120409,2012年04月09日,W15_2012,04/09/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W15,15周
20120410,2012年04月10日,W15_2012,04/09/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W15,15周
20120411,2012年04月11日,W15_2012,04/09/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W15,15周
20120412,2012年04月12日,W15_2012,04/09/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W15,15周
20120413,2012年04月13日,W15_2012,04/09/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W15,15周
20120414,2012年04月14日,W15_2012,04/09/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W15,15周
20120415,2012年04月15日,W15_2012,04/09/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W15,15周
20120416,2012年04月16日,W16_2012,04/16/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W16,16周
20120417,2012年04月17日,W16_2012,04/16/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W16,16周
20120418,2012年04月18日,W16_2012,04/16/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W16,16周
20120419,2012年04月19日,W16_2012,04/16/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W16,16周
20120420,2012年04月20日,W16_2012,04/16/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W16,16周
20120421,2012年04月21日,W16_2012,04/16/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W16,16周
20120422,2012年04月22日,W16_2012,04/16/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W16,16周
20120423,2012年04月23日,W17_2012,04/23/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W17,17周
20120424,2012年04月24日,W17_2012,04/23/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W17,17周
20120425,2012年04月25日,W17_2012,04/23/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W17,17周
20120426,2012年04月26日,W17_2012,04/23/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W17,17周
20120427,2012年04月27日,W17_2012,04/23/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W17,17周
20120428,2012年04月28日,W17_2012,04/23/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W17,17周
20120429,2012年04月29日,W17_2012,04/23/2012,M04_2012,2012年04月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W17,17周
20120430,2012年04月30日,W18_2012,04/30/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W18,18周
20120501,2012年05月01日,W18_2012,04/30/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W18,18周
20120502,2012年05月02日,W18_2012,04/30/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W18,18周
20120503,2012年05月03日,W18_2012,04/30/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W18,18周
20120504,2012年05月04日,W18_2012,04/30/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W18,18周
20120505,2012年05月05日,W18_2012,04/30/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W18,18周
20120506,2012年05月06日,W18_2012,04/30/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W18,18周
20120507,2012年05月07日,W19_2012,05/07/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W19,19周
20120508,2012年05月08日,W19_2012,05/07/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W19,19周
20120509,2012年05月09日,W19_2012,05/07/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W19,19周
20120510,2012年05月10日,W19_2012,05/07/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W19,19周
20120511,2012年05月11日,W19_2012,05/07/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W19,19周
20120512,2012年05月12日,W19_2012,05/07/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W19,19周
20120513,2012年05月13日,W19_2012,05/07/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W19,19周
20120514,2012年05月14日,W20_2012,05/14/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W20,20周
20120515,2012年05月15日,W20_2012,05/14/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W20,20周
20120516,2012年05月16日,W20_2012,05/14/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W20,20周
20120517,2012年05月17日,W20_2012,05/14/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W20,20周
20120518,2012年05月18日,W20_2012,05/14/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W20,20周
20120519,2012年05月19日,W20_2012,05/14/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W20,20周
20120520,2012年05月20日,W20_2012,05/14/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W20,20周
20120521,2012年05月21日,W21_2012,05/21/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W21,21周
20120522,2012年05月22日,W21_2012,05/21/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W21,21周
20120523,2012年05月23日,W21_2012,05/21/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W21,21周
20120524,2012年05月24日,W21_2012,05/21/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W21,21周
20120525,2012年05月25日,W21_2012,05/21/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W21,21周
20120526,2012年05月26日,W21_2012,05/21/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W21,21周
20120527,2012年05月27日,W21_2012,05/21/2012,M05_2012,2012年05月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W21,21周
20120528,2012年05月28日,W22_2012,05/28/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W22,22周
20120529,2012年05月29日,W22_2012,05/28/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W22,22周
20120530,2012年05月30日,W22_2012,05/28/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W22,22周
20120531,2012年05月31日,W22_2012,05/28/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W22,22周
20120601,2012年06月01日,W22_2012,05/28/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W22,22周
20120602,2012年06月02日,W22_2012,05/28/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W22,22周
20120603,2012年06月03日,W22_2012,05/28/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W22,22周
20120604,2012年06月04日,W23_2012,06/04/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W23,23周
20120605,2012年06月05日,W23_2012,06/04/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W23,23周
20120606,2012年06月06日,W23_2012,06/04/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W23,23周
20120607,2012年06月07日,W23_2012,06/04/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W23,23周
20120608,2012年06月08日,W23_2012,06/04/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W23,23周
20120609,2012年06月09日,W23_2012,06/04/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W23,23周
20120610,2012年06月10日,W23_2012,06/04/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W23,23周
20120611,2012年06月11日,W24_2012,06/11/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W24,24周
20120612,2012年06月12日,W24_2012,06/11/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W24,24周
20120613,2012年06月13日,W24_2012,06/11/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W24,24周
20120614,2012年06月14日,W24_2012,06/11/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W24,24周
20120615,2012年06月15日,W24_2012,06/11/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W24,24周
20120616,2012年06月16日,W24_2012,06/11/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W24,24周
20120617,2012年06月17日,W24_2012,06/11/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W24,24周
20120618,2012年06月18日,W25_2012,06/18/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W25,25周
20120619,2012年06月19日,W25_2012,06/18/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W25,25周
20120620,2012年06月20日,W25_2012,06/18/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W25,25周
20120621,2012年06月21日,W25_2012,06/18/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W25,25周
20120622,2012年06月22日,W25_2012,06/18/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W25,25周
20120623,2012年06月23日,W25_2012,06/18/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W25,25周
20120624,2012年06月24日,W25_2012,06/18/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W25,25周
20120625,2012年06月25日,W26_2012,06/25/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W26,26周
20120626,2012年06月26日,W26_2012,06/25/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W26,26周
20120627,2012年06月27日,W26_2012,06/25/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W26,26周
20120628,2012年06月28日,W26_2012,06/25/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W26,26周
20120629,2012年06月29日,W26_2012,06/25/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W26,26周
20120630,2012年06月30日,W26_2012,06/25/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W26,26周
20120701,2012年07月01日,W26_2012,06/25/2012,M06_2012,2012年06月,Q02_2012,2012年02季度,H01_2012,2012上半年,Y2012,2012年,W26,26周
20120702,2012年07月02日,W27_2012,07/02/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W27,27周
20120703,2012年07月03日,W27_2012,07/02/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W27,27周
20120704,2012年07月04日,W27_2012,07/02/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W27,27周
20120705,2012年07月05日,W27_2012,07/02/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W27,27周
20120706,2012年07月06日,W27_2012,07/02/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W27,27周
20120707,2012年07月07日,W27_2012,07/02/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W27,27周
20120708,2012年07月08日,W27_2012,07/02/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W27,27周
20120709,2012年07月09日,W28_2012,07/09/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W28,28周
20120710,2012年07月10日,W28_2012,07/09/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W28,28周
20120711,2012年07月11日,W28_2012,07/09/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W28,28周
20120712,2012年07月12日,W28_2012,07/09/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W28,28周
20120713,2012年07月13日,W28_2012,07/09/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W28,28周
20120714,2012年07月14日,W28_2012,07/09/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W28,28周
20120715,2012年07月15日,W28_2012,07/09/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W28,28周
20120716,2012年07月16日,W29_2012,07/16/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W29,29周
20120717,2012年07月17日,W29_2012,07/16/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W29,29周
20120718,2012年07月18日,W29_2012,07/16/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W29,29周
20120719,2012年07月19日,W29_2012,07/16/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W29,29周
20120720,2012年07月20日,W29_2012,07/16/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W29,29周
20120721,2012年07月21日,W29_2012,07/16/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W29,29周
20120722,2012年07月22日,W29_2012,07/16/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W29,29周
20120723,2012年07月23日,W30_2012,07/23/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W30,30周
20120724,2012年07月24日,W30_2012,07/23/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W30,30周
20120725,2012年07月25日,W30_2012,07/23/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W30,30周
20120726,2012年07月26日,W30_2012,07/23/2012,M07_2012,2012年07月,Q03_2012,2012年03季度,H02_2012,2012下半年,Y2012,2012年,W30,30周
